0,92,15,1,0,0110
1,92,144,1,0,0110
2,100,47,1,0,0110
3,108,144,1,0,0110
4,108,207,1,0,0110
5,108,79,1,0,0110
6,92,207,1,0,0110
7,76,175,1,0,0110
8,68,207,1,0,0110
9,84,175,1,0,0110
10,108,47,1,0,0110
11,108,48,1,0,0110
12,84,15,1,0,0110
13,84,112,1,0,0110
14,100,47,1,0,0110
15,100,80,1,0,0110
16,92,207,1,0,0110
17,100,80,1,0,0110
18,100,239,1,0,0110
19,92,48,1,0,0110
20,84,15,1,0,0110
21,76,145,1,0,0110
22,76,143,1,0,0110
23,76,208,1,0,0110
24,84,111,1,0,0110
25,76,48,1,0,0110
26,76,111,1,0,0110
27,76,48,1,0,0110
28,84,239,1,0,0110
29,84,143,1,0,0110
30,92,175,1,0,0110
31,84,175,1,0,0110
32,84,15,1,0,0110
33,92,112,1,0,0110
34,108,47,1,0,0110
35,100,144,1,0,0110
36,76,79,1,0,0110
37,76,80,1,0,0110
38,100,111,1,0,0110
39,100,80,1,0,0110
40,92,79,1,0,0110
41,84,176,1,0,0110
42,84,79,1,0,0110
43,92,48,1,0,0110
44,108,111,1,0,0110
45,108,144,1,0,0110
46,100,207,1,0,0110
47,76,176,1,0,0110
48,60,175,1,0,0110
49,52,176,1,0,0110
50,60,79,1,0,0110
51,76,144,1,0,0110
52,100,143,1,0,0110
53,100,144,1,0,0110
54,116,79,1,0,0110
55,116,16,1,0,0110
56,100,143,1,0,0110
57,100,48,1,0,0110
58,108,239,1,0,0110
59,100,48,1,0,0110
60,100,207,1,0,0110
61,100,176,1,0,0110
62,76,79,1,0,0110
63,76,48,1,0,0110
64,92,16,1,0,0110
65,92,16,1,0,0110
66,76,240,1,0,0110
67,92,239,1,0,0110
68,108,143,1,0,0110
69,108,175,1,0,0110
70,100,207,1,0,0110
71,100,111,1,0,0110
72,100,47,1,0,0110
73,100,48,1,0,0110
74,108,175,1,0,0110
75,108,79,1,0,0110
76,108,175,1,0,0110
77,100,175,1,0,0110
78,92,143,1,0,0110
79,100,48,1,0,0110
80,132,144,1,0,0110
81,124,80,1,0,0110
82,100,47,1,0,0110
83,100,144,1,0,0110
84,100,143,1,0,0110
85,108,208,1,0,0110
86,124,111,1,0,0110
87,108,112,1,0,0110
88,76,143,1,0,0110
89,60,144,1,0,0110
90,76,175,1,0,0110
91,84,176,1,0,0110
92,108,79,1,0,0110
93,116,176,1,0,0110
94,108,111,1,0,0110
95,100,144,1,0,0110
96,108,47,1,0,0110
97,108,240,1,0,0110
98,108,111,1,0,0110
99,92,16,1,0,0110
100,84,48,1,0,0110
101,124,208,1,0,0110
102,116,15,1,0,0110
103,108,112,1,0,0110
104,116,79,1,0,0110
105,116,240,1,0,0110
106,108,47,1,0,0110
107,108,208,1,0,0110
108,108,239,1,0,0110
109,108,207,1,0,0110
110,100,79,1,0,0110
111,108,144,1,0,0110
112,116,47,1,0,0110
113,108,144,1,0,0110
114,108,207,1,0,0110
115,108,239,1,0,0110
116,124,207,1,0,0110
117,116,47,1,0,0110
118,116,80,1,0,0110
119,116,176,1,0,0110
120,108,111,1,0,0110
121,116,144,1,0,0110
122,124,143,1,0,0110
123,116,176,1,0,0110
124,100,79,1,0,0110
125,92,209,1,0,0110
126,100,207,1,0,0110
127,108,208,1,0,0110
128,116,111,1,0,0110
129,124,240,1,0,0110
130,116,111,1,0,0110
131,124,144,1,0,0110
132,132,207,1,0,0110
133,124,176,1,0,0110
134,108,207,1,0,0110
135,124,80,1,0,0110
136,140,111,1,0,0110
137,156,112,1,0,0110
138,164,47,1,0,0110
139,164,112,1,0,0110
140,164,143,1,0,0110
141,164,143,1,0,0110
142,164,175,1,0,0110
143,164,207,1,0,0110
144,164,47,1,0,0110
145,164,16,1,0,0110
146,156,176,1,0,0110
147,156,240,1,0,0110
148,148,143,1,0,0110
149,156,176,1,0,0110
150,164,143,1,0,0110
151,164,208,1,0,0110
152,172,15,1,0,0110
153,172,16,1,0,0110
154,172,176,1,0,0110
155,172,239,1,0,0110
156,180,239,1,0,0110
157,164,143,1,0,0110
158,156,207,1,0,0110
159,164,207,1,0,0110
160,188,239,1,0,0110
161,196,111,1,0,0110
162,204,111,1,0,0110
163,196,112,1,0,0110
164,172,79,1,0,0110
165,172,16,1,0,0110
166,180,80,1,0,0110
167,172,80,1,0,0110
168,156,48,1,0,0110
169,164,240,1,0,0110
170,180,15,1,0,0110
171,180,144,1,0,0110
172,180,79,1,0,0110
173,172,112,1,0,0110
174,180,111,1,0,0110
175,180,144,1,0,0110
176,180,47,1,0,0110
177,172,208,1,0,0110
178,164,79,1,0,0110
179,156,240,1,0,0110
180,172,15,1,0,0110
181,180,80,1,0,0110
182,172,175,1,0,0110
183,172,111,1,0,0110
184,188,47,1,0,0110
185,180,176,1,0,0110
186,188,207,1,0,0110
187,188,240,1,0,0110
188,180,207,1,0,0110
189,188,240,1,0,0110
190,188,239,1,0,0110
191,172,16,1,0,0110
192,164,144,1,0,0110
193,172,176,1,0,0110
194,180,79,1,0,0110
195,180,144,1,0,0110
196,180,15,1,0,0110
197,172,144,1,0,0110
198,180,207,1,0,0110
199,180,207,1,0,0110
200,164,15,1,0,0110
201,172,144,1,0,0110
202,180,111,1,0,0110
203,180,176,1,0,0110
204,172,207,1,0,0110
205,164,239,1,0,0110
206,148,143,1,0,0110
207,156,207,1,0,0110
208,164,175,1,0,0110
209,156,239,1,0,0110
210,156,239,1,0,0110
211,156,15,1,0,0110
212,164,48,1,0,0110
213,164,176,1,0,0110
214,164,111,1,0,0110
215,148,48,1,0,0110
216,148,176,1,0,0110
217,148,240,1,0,0110
218,172,175,1,0,0110
219,172,176,1,0,0110
220,148,15,1,0,0110
221,132,17,1,0,0110
222,140,144,1,0,0110
223,140,240,1,0,0110
224,140,15,1,0,0110
225,140,240,1,0,0110
226,140,175,1,0,0110
227,140,47,1,0,0110
228,148,48,1,0,0110
229,156,48,1,0,0110
230,156,112,1,0,0110
231,140,240,1,0,0110
232,140,79,1,0,0110
233,140,208,1,0,0110
234,132,47,1,0,0110
235,124,208,1,0,0110
236,140,15,1,0,0110
237,148,16,1,0,0110
238,148,48,1,0,0110
239,148,48,1,0,0110
240,140,48,1,0,0110
241,132,208,1,0,0110
242,124,111,1,0,0110
243,116,208,1,0,0110
244,124,47,1,0,0110
245,116,16,1,0,0110
246,116,240,1,0,0110
247,108,47,1,0,0110
248,100,48,1,0,0110
249,100,16,1,0,0110
250,108,80,1,0,0110
251,92,240,1,0,0110
252,92,239,1,0,0110
253,92,239,1,0,0110
254,92,239,1,0,0110
255,100,143,1,0,0110
256,116,47,1,0,0110
257,108,208,1,0,0110
258,92,79,1,0,0110
259,84,240,1,0,0110
260,68,239,1,0,0110
261,68,207,1,0,0110
262,60,143,1,0,0110
263,60,111,1,0,0110
264,68,208,1,0,0110
265,60,47,1,0,0110
266,60,16,1,0,0110
267,60,16,1,0,0110
268,52,16,1,0,0110
269,36,16,1,0,0110
270,36,16,1,0,0110
271,44,16,1,0,0110
272,44,208,1,0,0110
273,44,207,1,0,0110
274,20,111,1,0,0110
275,20,175,1,0,0110
276,36,239,1,0,0110
277,28,15,1,0,0110
278,12,176,1,0,0110
279,12,239,1,0,0110
280,28,175,1,0,0110
281,28,239,1,0,0110
282,36,143,1,0,0110
283,12,15,1,0,0110
284,244,112,1,0,0110
285,3,207,1,0,0110
286,4,15,1,0,0110
287,4,15,1,0,0110
288,4,16,1,0,0110
289,4,47,1,0,0110
290,4,112,1,0,0110
291,252,239,1,0,0110
292,243,47,1,0,0110
293,235,240,1,0,0110
294,235,47,1,0,0110
295,227,208,1,0,0110
296,219,47,1,0,0110
297,211,240,1,0,0110
298,211,207,1,0,0110
299,227,15,1,0,0110
300,227,208,1,0,0110
301,227,207,1,0,0110
302,227,207,1,0,0110
303,227,111,1,0,0110
304,219,143,1,0,0110
305,219,111,1,0,0110
306,227,207,1,0,0110
307,227,143,1,0,0110
308,211,175,1,0,0110
309,203,111,1,0,0110
310,195,175,1,0,0110
311,187,15,1,0,0110
312,179,112,1,0,0110
313,195,15,1,0,0110
314,219,80,1,0,0110
315,211,15,1,0,0110
316,187,144,1,0,0110
317,179,15,1,0,0110
318,195,176,1,0,0110
319,195,47,1,0,0110
320,187,48,1,0,0110
321,187,47,1,0,0110
322,195,80,1,0,0110
323,187,239,1,0,0110
324,187,207,1,0,0110
325,171,143,1,0,0110
326,147,143,1,0,0110
327,155,175,1,0,0110
328,171,79,1,0,0110
329,171,207,1,0,0110
330,155,143,1,0,0110
331,163,15,1,0,0110
332,179,16,1,0,0110
333,171,16,1,0,0110
334,179,176,1,0,0110
335,171,239,1,0,0110
336,171,207,1,0,0110
337,163,143,1,0,0110
338,155,79,1,0,0110
339,155,80,1,0,0110
340,155,79,1,0,0110
341,147,176,1,0,0110
342,131,79,1,0,0110
343,139,240,1,0,0110
344,147,47,1,0,0110
345,147,240,1,0,0110
346,147,47,1,0,0110
347,139,208,1,0,0110
348,131,47,1,0,0110
349,147,176,1,0,0110
350,155,47,1,0,0110
351,155,208,1,0,0110
352,163,143,1,0,0110
353,163,175,1,0,0110
354,171,47,1,0,0110
355,163,143,1,0,0110
356,171,79,1,0,0110
357,187,175,1,0,0110
358,163,47,1,0,0110
359,179,239,1,0,0110
360,195,239,1,0,0110
361,211,143,1,0,0110
362,211,239,1,0,0110
363,203,111,1,0,0110
364,179,15,1,0,0110
365,179,143,1,0,0110
366,187,111,1,0,0110
367,203,47,1,0,0110
368,219,47,1,0,0110
369,219,16,1,0,0110
370,211,111,1,0,0110
371,219,112,1,0,0110
372,227,143,1,0,0110
373,227,176,1,0,0110
374,235,207,1,0,0110
375,235,111,1,0,0110
376,243,207,1,0,0110
377,235,175,1,0,0110
378,219,15,1,0,0110
379,211,176,1,0,0110
380,195,175,1,0,0110
381,195,143,1,0,0110
382,203,239,1,0,0110
383,203,15,1,0,0110
384,195,176,1,0,0110
385,187,207,1,0,0110
386,163,111,1,0,0110
387,163,175,1,0,0110
388,163,15,1,0,0110
389,163,176,1,0,0110
390,147,47,1,0,0110
391,131,144,1,0,0110
392,131,207,1,0,0110
393,115,175,1,0,0110
394,203,143,1,0,0110
395,226,239,1,0,0110
396,242,47,1,0,0110
397,2,80,1,0,0110
398,243,112,1,0,0110
399,242,48,1,0,0110
400,242,176,1,0,0110
401,242,47,1,0,0110
402,18,112,1,0,0110
403,11,175,1,0,0110
404,251,175,1,0,0110
405,10,239,1,0,0110
406,35,143,1,0,0110
407,19,143,1,0,0110
408,243,143,1,0,0110
409,250,175,1,0,0110
410,2,143,1,0,0110
411,251,239,1,0,0110
412,250,111,1,0,0110
413,10,143,1,0,0110
414,3,111,1,0,0110
415,11,239,1,0,0110
416,35,79,1,0,0110
417,35,111,1,0,0110
418,27,208,1,0,0110
419,35,79,1,0,0110
420,43,80,1,0,0110
421,51,144,1,0,0110
422,59,47,1,0,0110
423,75,176,1,0,0110
424,91,207,1,0,0110
425,91,79,1,0,0110
426,67,207,1,0,0110
427,83,79,1,0,0110
428,91,239,1,0,0110
429,107,111,1,0,0110
430,123,143,1,0,0110
431,139,47,1,0,0110
432,139,239,1,0,0110
433,131,239,1,0,0110
434,115,110,1,0,0110
435,131,48,1,0,0110
436,163,143,1,0,0110
437,171,112,1,0,0110
438,179,47,1,0,0110
439,195,48,1,0,0110
440,203,47,1,0,0110
441,187,208,1,0,0110
442,187,238,1,0,0110
443,195,175,1,0,0110
444,211,14,1,0,0110
445,227,208,1,0,0110
446,235,174,1,0,0110
447,235,144,1,0,0110
448,227,238,1,0,0110
449,235,144,1,0,0110
450,11,110,1,0,0110
451,36,176,1,0,0110
452,60,110,1,0,0110
453,52,176,1,0,0110
454,52,238,1,0,0110
455,76,144,1,0,0110
456,108,14,1,0,0110
457,100,49,1,0,0110
458,84,46,1,0,0110
459,76,81,1,0,0110
460,108,14,1,0,0110
461,116,81,1,0,0110
462,100,78,1,0,0110
463,92,80,1,0,0110
464,68,14,1,0,0110
465,68,240,1,0,0110
466,84,173,1,0,0110
467,68,48,1,0,0110
468,44,238,1,0,0110
469,44,144,1,0,0110
470,60,238,1,0,0110
471,60,144,1,0,0110
472,68,206,1,0,0110
473,36,16,1,0,0110
474,244,110,1,0,0110
475,227,176,1,0,0110
476,195,174,1,0,0110
477,107,239,1,0,0110
478,99,143,1,0,0110
479,114,15,1,0,0110
480,90,48,1,0,0110
481,90,208,1,0,0110
482,90,175,1,0,0110
483,90,176,1,0,0110
484,98,207,1,0,0110
485,98,144,1,0,0110
486,90,239,1,0,0110
487,98,207,1,0,0110
488,98,142,1,0,0110
489,90,111,1,0,0110
490,34,47,1,0,0110
491,26,239,1,0,0110
492,74,207,1,0,0110
493,82,238,1,0,0110
494,66,47,1,0,0110
495,58,111,1,0,0110
496,42,207,1,0,0110
497,42,111,1,0,0110
498,42,47,1,0,0110
499,66,207,1,0,0110
500,90,15,1,0,0110
501,74,111,1,0,0110
502,74,239,1,0,0110
503,58,47,1,0,0110
504,42,175,1,0,0110
505,42,144,1,0,0110
506,42,79,1,0,0110
507,58,112,1,0,0110
508,66,207,1,0,0110
509,58,239,1,0,0110
510,66,46,1,0,0110
511,66,176,1,0,0110
512,66,207,1,0,0110
513,50,47,1,0,0110
514,42,176,1,0,0110
515,42,174,1,0,0110
516,58,207,1,0,0110
517,90,142,1,0,0110
518,42,207,1,0,0110
519,27,47,1,0,0110
520,3,143,1,0,0110
521,11,207,1,0,0110
522,59,110,1,0,0110
523,75,239,1,0,0110
524,91,46,1,0,0110
525,115,144,1,0,0110
526,147,111,1,0,0110
527,163,144,1,0,0110
528,163,15,1,0,0110
529,163,80,1,0,0110
530,171,111,1,0,0110
531,163,48,1,0,0110
532,163,143,1,0,0110
533,179,48,1,0,0110
534,219,47,1,0,0110
535,243,48,1,0,0110
536,3,15,1,0,0110
537,12,240,1,0,0110
538,36,174,1,0,0110
539,44,207,1,0,0110
540,76,78,1,0,0110
541,172,237,1,0,0110
542,248,255,1,0,0110
543,255,255,1,0,0110
544,255,255,1,0,0110
545,255,255,1,0,0110
546,255,255,1,0,0110
547,255,255,1,0,0110
548,255,255,0,0,0110
549,127,127,0,0,0110
550,0,246,0,0,0110
551,0,165,0,0,0110
552,0,11,0,0,0110
553,32,101,0,0,0110
554,0,89,0,0,0110
555,0,186,0,0,0110
556,0,80,0,0,0110
557,2,180,0,0,0110
558,0,165,0,0,0110
559,0,11,0,0,0110
560,32,69,0,0,0110
561,0,91,0,0,0110
562,0,186,0,0,0110
563,0,80,0,0,0110
564,2,180,0,0,0110
565,0,165,0,0,0110
566,0,11,0,0,0110
567,32,101,0,0,0110
568,0,93,0,0,0110
569,0,186,0,0,0110
570,0,80,0,0,0110
571,2,180,0,0,0110
572,0,165,0,0,0110
573,0,11,0,0,0110
574,32,69,0,0,0110
575,0,91,0,0,0110
576,0,186,0,0,0110
577,0,80,0,0,0110
578,2,244,0,0,0110
579,0,37,0,0,0110
580,0,11,0,0,0110
581,32,69,0,0,0110
582,0,89,0,0,0110
583,0,186,0,0,0110
584,0,80,0,0,0110
585,2,20,0,0,0110
586,0,37,0,0,0110
587,0,11,0,0,0110
588,32,101,0,0,0110
589,0,91,0,0,0110
590,0,186,0,0,0110
591,0,80,0,0,0110
592,2,180,0,0,0110
593,0,165,0,0,0110
594,0,11,0,0,0110
595,32,101,0,0,0110
596,0,95,0,0,0110
597,0,186,0,0,0110
598,0,80,0,0,0110
599,2,180,0,0,0110
600,0,165,0,0,0110
601,0,11,0,0,0110
602,32,69,0,0,0110
603,0,91,0,0,0110
604,0,186,0,0,0110
605,0,16,0,0,0110
606,2,180,0,0,0110
607,0,165,0,0,0110
608,0,11,0,0,0110
609,32,69,0,0,0110
610,0,89,0,0,0110
611,0,186,0,0,0110
612,0,80,0,0,0110
613,2,180,0,0,0110
614,0,165,0,0,0110
615,0,11,0,0,0110
616,32,69,0,0,0110
617,0,91,0,0,0110
618,0,186,0,0,0110
619,0,80,0,0,0110
620,2,182,0,0,0110
621,0,165,0,0,0110
622,0,11,0,0,0110
623,32,69,0,0,0110
624,0,91,0,0,0110
625,0,170,0,0,0110
626,0,80,0,0,0110
627,2,212,0,0,0110
628,0,165,0,0,0110
629,0,11,0,0,0110
630,32,69,0,0,0110
631,0,91,0,0,0110
632,0,186,0,0,0110
633,0,80,0,0,0110
634,2,148,0,0,0110
635,0,165,0,0,0110
636,0,11,0,0,0110
637,32,69,0,0,0110
638,0,91,0,0,0110
639,0,186,0,0,0110
640,0,80,0,0,0110
641,2,180,0,0,0110
642,0,165,0,0,0110
643,0,11,0,0,0110
644,32,69,0,0,0110
645,0,89,0,0,0110
646,0,186,0,0,0110
647,0,80,0,0,0110
648,2,148,0,0,0110
649,0,165,0,0,0110
650,0,27,0,0,0110
651,32,69,0,0,0110
652,0,91,0,0,0110
653,0,186,0,0,0110
654,0,80,0,0,0110
655,2,214,0,0,0110
656,0,165,0,0,0110
657,0,11,0,0,0110
658,32,69,0,0,0110
659,0,89,0,0,0110
660,0,186,0,0,0110
661,0,80,0,0,0110
662,2,148,0,0,0110
663,0,165,0,0,0110
664,0,11,0,0,0110
665,32,101,0,0,0110
666,0,95,0,0,0110
667,0,186,0,0,0110
668,0,80,0,0,0110
669,2,246,0,0,0110
670,0,165,0,0,0110
671,0,11,0,0,0110
672,32,101,0,0,0110
673,0,87,0,0,0110
674,0,186,0,0,0110
675,1,80,0,0,0110
676,2,148,0,0,0110
677,0,165,0,0,0110
678,16,11,0,0,0110
679,32,69,0,0,0110
680,0,95,0,0,0110
681,0,186,0,0,0110
682,1,80,0,0,0110
683,2,244,0,0,0110
684,0,165,0,0,0110
685,16,11,0,0,0110
686,32,69,0,0,0110
687,0,91,0,0,0110
688,0,186,0,0,0110
689,1,80,0,0,0110
690,2,182,0,0,0110
691,0,165,0,0,0110
692,16,11,0,0,0110
693,32,69,0,0,0110
694,0,93,0,0,0110
695,0,186,0,0,0110
696,1,80,0,0,0110
697,2,212,0,0,0110
698,0,165,0,0,0110
699,0,11,0,0,0110
700,32,101,0,0,0110
701,0,93,0,0,0110
702,0,186,0,0,0110
703,1,80,0,0,0110
704,2,180,0,0,0110
705,0,165,0,0,0110
706,16,11,0,0,0110
707,32,101,0,0,0110
708,0,93,0,0,0110
709,0,186,0,0,0110
710,1,80,0,0,0110
711,2,148,0,0,0110
712,0,165,0,0,0110
713,16,11,0,0,0110
714,32,69,0,0,0110
715,0,91,0,0,0110
716,0,186,0,0,0110
717,1,80,0,0,0110
718,2,180,0,0,0110
719,0,165,0,0,0110
720,0,11,0,0,0110
721,32,101,0,0,0110
722,0,95,0,0,0110
723,0,186,0,0,0110
724,1,80,0,0,0110
725,2,182,0,0,0110
726,0,165,0,0,0110
727,16,11,0,0,0110
728,32,69,0,0,0110
729,0,89,0,0,0110
730,0,186,0,0,0110
731,1,80,0,0,0110
732,2,150,0,0,0110
733,0,165,0,0,0110
734,16,11,0,0,0110
735,32,69,0,0,0110
736,0,89,0,0,0110
737,0,186,0,0,0110
738,0,80,0,0,0110
739,2,150,0,0,0110
740,0,165,0,0,0110
741,16,11,0,0,0110
742,32,69,0,0,0110
743,0,91,0,0,0110
744,0,186,0,0,0110
745,0,81,0,0,0110
746,2,180,0,0,0110
747,0,165,0,0,0110
748,0,11,0,0,0110
749,32,69,0,0,0110
750,0,95,0,0,0110
751,0,186,0,0,0110
752,1,80,0,0,0110
753,2,148,0,0,0110
754,0,165,0,0,0110
755,0,11,0,0,0110
756,32,69,0,0,0110
757,0,91,0,0,0110
758,0,186,0,0,0110
759,1,80,0,0,0110
760,2,148,0,0,0110
761,0,165,0,0,0110
762,0,11,0,0,0110
763,32,101,0,0,0110
764,0,91,0,0,0110
765,0,186,0,0,0110
766,1,80,0,0,0110
767,2,148,0,0,0110
768,0,165,0,0,0110
769,0,11,0,0,0110
770,32,69,0,0,0110
771,0,91,0,0,0110
772,0,186,0,0,0110
773,0,80,0,0,0110
774,2,244,0,0,0110
775,0,165,0,0,0110
776,0,11,0,0,0110
777,32,101,0,0,0110
778,0,95,0,0,0110
779,0,186,0,0,0110
780,1,16,0,0,0110
781,2,244,0,0,0110
782,0,165,0,0,0110
783,0,11,0,0,0110
784,32,101,0,0,0110
785,0,91,0,0,0110
786,0,186,0,0,0110
787,1,80,0,0,0110
788,2,246,0,0,0110
789,0,165,0,0,0110
790,0,11,0,0,0110
791,32,69,0,0,0110
792,0,91,0,0,0110
793,0,186,0,0,0110
794,1,80,0,0,0110
795,2,214,0,0,0110
796,0,165,0,0,0110
797,16,11,0,0,0110
798,32,69,0,0,0110
799,0,91,0,0,0110
800,0,186,0,0,0110
801,1,80,0,0,0110
802,2,180,0,0,0110
803,0,165,0,0,0110
804,16,11,0,0,0110
805,32,69,0,0,0110
806,0,95,0,0,0110
807,0,186,0,0,0110
808,1,80,0,0,0110
809,2,180,0,0,0110
810,0,165,0,0,0110
811,16,27,0,0,0110
812,32,69,0,0,0110
813,0,91,0,0,0110
814,0,186,0,0,0110
815,0,80,0,0,0110
816,2,180,0,0,0110
817,0,165,0,0,0110
818,0,11,0,0,0110
819,32,85,0,0,0110
820,0,89,0,0,0110
821,0,0,0,0,0110
822,0,0,0,0,0110
823,0,0,0,0,0110
824,0,0,0,0,0110
825,0,0,0,0,0110
826,0,0,0,0,0110
827,0,0,0,0,0110
828,0,0,0,1,0110
829,0,0,1,1,0110
830,0,224,1,0,0110
831,24,193,1,0,0110
832,48,19,1,0,0110
833,64,111,1,0,0110
834,128,158,1,0,0110
835,1,0,1,0,0110
836,0,0,1,0,0110
837,0,0,1,0,0110
838,0,0,1,0,0110
839,0,0,1,0,0110
840,0,0,1,0,0110
841,0,0,1,0,0110
842,0,0,1,0,0110
843,0,0,1,0,0110
844,0,0,1,0,0110
845,0,0,1,0,0110
846,192,215,1,0,0110
847,5,163,1,0,0110
848,240,0,1,0,0110
849,56,47,1,0,0110
850,68,80,1,0,0110
851,60,47,1,0,0110
852,60,144,1,0,0110
853,68,239,1,0,0110
854,68,79,1,0,0110
855,68,15,1,0,0110
856,76,112,1,0,0110
